,CASRN,Synonym,id,Dup_Name_Flag
592706,120202-66-6,Plavix,,True
592704,120202-66-6,Iscover,,True
592953,120373-36-6,Rescula,,True
593305,120638-55-3,Duract,,True
593306,120638-55-3,Xibrom,,True
593307,120638-55-3,Bromfenac sodium,,True
593312,120638-55-3,Bromsite,,True
593357,120688-08-6,"Benzenesulfonamide, N-(1-methylethyl)-N-(2-((1-methylethyl)amino)ethyl)-4-((methylsulfonyl)amino)-, monohydrochloride",,True
593510,120895-52-5,Amphocil,,True
593568,120928-09-8,Magister,,True
593843,121123-17-9,Cefzil,,True
593999,121250-47-3,Conjugated linoleic acid,,True
594142,121348-98-9,U 47700,,True
594327,121524-79-6,Technescan MDP,,True
594328,121524-79-6,CIS-MDP,,True
595062,122018-95-5,Triad,,True
595516,122384-88-7,Amlintide,,True
596018,122852-69-1,Lotronex,,True
596077,122882-90-0,TCE,,True
596113,122931-48-0,Matrix,,True
596112,122931-48-0,Titus,,True
596127,122933-57-7,Tanakan,,True
596443,123171-59-5,Maxipime,,True
596444,123171-59-5,Cefepime HCl,,True
596669,123354-92-7,Sinos,,True
596746,123431-31-2,DOC,,True
596863,123492-25-1,"3,12-Epoxy-12H-pyrano(4,3-j)-1,2-benzodioxepin, 10-ethoxydecahydro-3,6,9-trimethyl-",,True
596867,123495-11-4,DOTP,,True
597244,123748-68-5,alpha-Aescin,,True
597291,123774-72-1,Prokine,,True
597292,123774-72-1,Mielogen,,True
597393,123842-97-7,BRN 0071139,,True
597392,123842-97-7,4-21-00-06773 (Beilstein Handbook Reference),,True
597538,123948-87-8,Hycamtin,,True
597719,124076-65-9,Benzenecarboximidamide,,True
597755,124123-09-7,"2H-Pyran-2-one, 6-(3-(2-aminoethyl)-10-cyclohexyl-3,6-dihydroxy-4-(phosphonooxy)-1,7,9-decatrienyl)-5-ethyl-5,6-dihydro-",,True
597881,124206-66-2,MMA,,True
598174,124495-18-7,Legend,,True
598849,124937-52-6,Detrusitol,,True
599011,125110-14-7,Oroken,,True
599139,125224-54-6,"Naphtho(1,2-b)furan-6,9-dione, 3-(1,5-dihydroxy-4-methyl-3-pentenyl)-2,3-dihydro-4-hydroxy-7-methoxy-2,3,8-trimethyl-",,True
599253,125279-82-5,5-17-03-00015 (Beilstein Handbook Reference),,True
599954,125783-39-3,N-(4-((3-Azido-9-acridinyl)amino)-3-methoxyphenyl)methanesulfonamide,,True
600295,126100-42-3,Matrix,,True
600405,126172-95-0,"Thiopyrylium, 2,6-bis(4-aminophenyl)-4-(4-(dimethylamino)phenyl)-",,True
600919,126643-52-5,"Butanoic acid, 3-methyl-, 3-(8-(2-aminoethyl)-10-(3-ethyl-3,6-dihydro-6-oxo-2H-pyran-2-yl)-5,8-dihydroxy-7-(phosphonooxy)-1,3,9-decatrienyl)cyclohexyl ester",,True
601017,126706-35-2,DCPP,,True
602176,127759-89-1,BMS 180194,,True
602169,127759-89-1,C-Oxt-G,,True
602582,128229-52-7,"1-(3,4-Dimethoxyphenyl)-2-(4-diphenylmethylpiperazinyl)ethanol dihydrochloride",,True
603025,128639-02-1,AIM,,True
603138,128794-94-5,CellCept,,True
603515,129101-54-8,Exelon,,True
603513,129101-54-8,ENA 713,,True
603599,129162-62-5,Cericlamine,,True
603710,129212-94-8,"2(5H)-Furanone, 3-(2,13-dihydroxy-13-(octahydro-5'-(1-hydroxyundecyl)(2,2'-bifuran)-5-yl)tridecyl)-5-methyl-",,True
603753,129238-73-9,2-FETB,,True
603875,129318-43-0,Alendronate sodium,,True
603874,129318-43-0,MK 217,,True
603873,129318-43-0,Fosamax,,True
603947,129409-01-4,"1,2-Ethanediamine, N,N'-bis((2-hydroxyphenyl)methylene)-",,True
603937,129409-01-4,"alpha,alpha'-(Ethylenedinitrilo)di-o-cresol",,True
603939,129409-01-4,Salen,,True
604428,129731-10-8,R 83842,,True
604884,130061-81-3,"(9S)-10,11-Dihydro-6'-methoxycinchonan-3,9-diol",,True
604995,130143-01-0,Cetrotide,,True
605052,130156-24-0,Berotec,,True
605047,130156-24-0,"3,5-Dihydroxy-alpha-(((p-hydroxy-alpha-methylphenethyl)amino)methyl)benzyl alcohol",,True
605046,130156-24-0,"1,3-Benzenediol, 5-(1-hydroxy-2-((2-(4-hydroxyphenyl)-1-methylethyl)amino)ethyl)-",,True
605268,130289-71-3,SB-75,,True
605356,130328-20-0,KB 1,,True
605629,130498-29-2,PAH,,True
606116,130892-67-0,PCDE 35,,True
606124,130903-16-1,Endo-Mectin Plus for Cattle,,True
606133,130905-04-3,WB4101,,True
606131,130905-04-3,WB 4101,,True
606132,130905-04-3,WB-4101,,True
606172,130953-69-4,"1H-Indol-1-amine, N-propyl-N-4-pyridinyl-, monohydrochloride",,True
606661,131410-48-5,Omniscan,,True
606667,131410-50-9,Caldiamide sodium,,True
607438,132042-69-4,R-83839,,True
607521,132112-35-7,Naropin,,True
607520,132112-35-7,Ropivacaine hydrochloride,,True
607818,132328-45-1,Iprocin,,True
608099,132562-26-6,RP 52891,,True
608476,132907-72-3,Nasea,,True
608501,132937-88-3,Teloxantrone hydrochloride,,True
608503,132937-88-3,NSC 355644,,True
608505,132937-89-4,Losoxantrone hydrochloride,,True
608752,133099-07-7,Emselex,,True
609320,133652-38-7,Retavase,,True
609579,133855-98-8,Opal,,True
609607,133868-46-9,Econor,,True
609658,133906-26-0,4-APP,,True
609973,134098-61-6,Portal,,True
609967,134098-61-6,Kiron,,True
610152,134237-50-6,HBCD,,True
610156,134237-51-7,HBCD,,True
610158,134237-52-8,HBCD,,True
610384,134420-96-5,6-(Bis(2-chloroethyl)amino)-6-deoxy-D-galactopyranose,,True
610454,134461-48-6,Prefest,,True
611274,135086-99-6,"3-Amino-5H-1,2,3-triazin(5,4-b)indol-4-one",,True
612221,135795-90-3,Eden,,True
612216,135795-90-3,MBDB,,True
612318,135843-32-2,Cycrin,,True
612311,135843-32-2,Menoprem Continuous,,True
612309,135843-32-2,Climopax,,True
612308,135843-32-2,Climatrol,,True
612312,135843-32-2,Premaril Plus,,True
612865,136243-03-3,NSC 158695,,True
613107,136461-80-8,Bone gla protein,,True
613237,136572-09-3,Irinotecan hydrochloride,,True
613235,136572-09-3,Irinotecan HCl,,True
613427,136765-34-9,"8-Azabicyclo(3.2.1)octane-2-carboxylic acid, 3-hydroxy-8-(methyl-d3)-, methyl ester, (1R-(exo,exo))-",,True
613582,136849-15-5,Sultan,,True
614090,137330-13-3,Micotil 300,,True
614095,137335-79-6,"Avermectin B1, 4''-deoxy-4''-(methylamino)-, (4''R)-",,True
614164,137424-80-7,D-CPP-ene,,True
614170,137424-81-8,Cgp 40116,,True
614464,137641-36-2,LY228729,,True
614598,137767-55-6,Diacomit,,True
614595,137767-55-6,BCX 2600,,True
614597,137767-55-6,"1-(1,3-Benzodioxol-5-yl)-4,4-dimethyl-1-penten-3-ol",,True
614714,137862-53-4,Provas,,True
614764,137881-49-3,4-Iodolevetimide,,True
615129,138199-71-0,Levaquin,,True
615128,138199-71-0,Iquix,,True
615127,138199-71-0,Levofloxacin,,True
615130,138199-71-0,Quixin,,True
615283,138261-41-3,Genesis,,True
615291,138261-41-3,Premis,,True
615292,138261-41-3,Premise,,True
615245,138261-41-3,Merit,,True
615262,138261-41-3,Preventol,,True
615260,138261-41-3,Marathon,,True
615258,138261-41-3,Comodor,,True
615339,138302-29-1,"L-693,612",,True
615679,138540-32-6,Atevirdine mesylate,,True
615756,138614-30-9,Firazyr,,True
615805,138660-99-8,C 4,,True
615961,138757-68-3,Carbomer 941,,True
616077,138844-81-2,Bondronat,,True
616233,138921-14-9,A-69992,,True
616243,138926-19-9,Ibandronate sodium,,True
616302,138982-67-9,Geodon,,True
616303,138982-67-9,Ziprasidone HCl,,True
616305,138982-67-9,Ziprasidone hydrochloride,,True
616333,139014-48-5,(+-)-Menthyl l-pyrrolidone carboxylate,,True
616332,139014-48-5,(+-)-Menthyl l-pyroglutamate,,True
616331,139014-48-5,(+-)-Menthyl l-pidolate,,True
616330,139014-48-5,"FEMA No. 4155, (+-),l-",,True
617244,139637-85-7,Carbomer 934P,,True
617240,139637-85-7,Carbomer 934,,True
617263,139639-23-9,TPA,,True
617399,139755-80-9,Adreview,,True
617469,139781-09-2,Sibopirdine,,True
617807,140207-93-8,PPS,,True
617806,140207-93-8,HOE/BAY 946,,True
617850,140224-67-5,"2(5H)-Furanone, 3-(2,13-dihydroxy-13-(octahydro-5'-(1-hydroxyundecyl)(2,2'-bifuran)-5-yl)tridecyl)-5-methyl-",,True
617984,140462-76-6,Patanol,,True
618095,140678-12-2,"Geographutoxin I, 8-L-arginine-14-L-arginine-18-L-methionine-19-L-lysine-",,True
618101,140678-14-4,Teslascan,,True
618209,140850-73-3,Igmesine,,True
618448,141113-28-2,D0870,,True
618748,141396-28-3,Acova,,True
618749,141396-28-3,Argatroban In Sodium Chloride,,True
618746,141396-28-3,Argatroban,,True
618750,141396-28-3,Argatroban Injection,,True
618797,141434-67-5,13-Dihydrodoxorubicin,,True
618885,141517-21-7,Compass,,True
618887,141517-21-7,Flint,,True
619120,141725-10-2,Milacainide,,True
619257,141849-44-7,MX-DTPA,,True
619256,141849-44-7,1b4M-DTPA,,True
619302,141899-02-7,"1-Propanol, 2-((1R)-1-((1R)-3,3-dimethylcyclohexyl)ethoxy)-2-methyl-, 1-propanoate, rel-",,True
619303,141899-02-7,"1-Propanol, 2-(1-(3,3-dimethylcyclohexyl)ethoxy)-2-methyl-, propanoate, (R*,R*)-",,True
619304,141899-02-7,"1-Propanol, 2-(1-(3,3-dimethylcyclohexyl)ethoxy)-2-methyl-, propanoate, (R*,R*)-(+/-)-",,True
619751,142382-09-0,NNC 756,,True
619752,142382-09-0,Odapipam,,True
619753,142382-09-0,NNC 01-0756,,True
620269,142694-57-3,Octreoscan 111,,True
620518,142860-99-9,DIBA,,True
620990,143224-34-4,Compound E,,True
621181,143388-64-1,Amerge,,True
621272,143445-03-8,L-668750,,True
621330,143490-81-7,L-680574,,True
621364,143491-57-0,BW 524W91,,True
621361,143491-57-0,FTC,,True
621351,143491-57-0,524W91,,True
621431,143558-00-3,Zemuron,,True
621435,143563-20-6,SPA-S-753,,True
621437,143563-20-6,N-Dimethylaminoacetyl-partricin A 2-dimethylaminoethylamide diaspartate,,True
621779,143955-02-6,NSC 136736,,True
622261,144416-83-1,PTAP,,True
622509,144598-75-4,HSDB 5716,,True
622591,144675-97-8,BBR 2778,,True
622618,144689-63-4,Azor,,True
622619,144689-63-4,Olmetec,,True
622614,144689-63-4,Benicar,,True
622616,144689-63-4,CS-866,,True
622613,144689-63-4,CS 866,,True
623100,145108-58-3,Precedex,,True
623666,145514-01-8,DXG,,True
623690,145525-41-3,KAD-1229,,True
623751,145585-99-5,"Cyclopropaneacetic acid, 3-(((2-((6-aminohexahydro-4-hydroxy-2-oxo-1H-azepin-3-yl)amino)-1-(carboxymethyl)-2-oxoethyl)amino)carbonyl)-alpha,2-dichloro-2-(1-chloro-3-hydroxybutyl)-",,True
623752,145586-00-1,"Cyclopropaneacetic acid, 3-(((2-((6-aminohexahydro-4-hydroxy-2-oxo-1H-azepin-3-yl)amino)-1-(carboxymethyl)-2-oxoethyl)amino)carbonyl)-alpha,2-dichloro-2-(1-chloro-3-hydroxybutyl)-",,True
623773,145613-72-5,HLO-7,,True
623834,145672-81-7,Cetrotide,,True
624018,145858-52-2,Liarozole fumarate,,True
624078,145912-93-2,NNA,,True
624396,146369-65-5,TIPP,,True
624510,146426-40-6,Alvocidib,,True
624588,146479-72-3,Urofollitropin,,True
624586,146479-72-3,Gonal-F RFF Pen,,True
625155,146939-27-7,Zeldox,,True
625178,146986-50-7,Y-27632,,True
625179,146986-50-7,Y27632,,True
625445,147127-20-6,PMPA,,True
625685,147221-93-0,DLV,,True
626123,147411-69-6,Pyriminobac-methyl,,True
626311,147526-32-7,NK-104,,True
626462,147650-57-5,KR 25018,,True
627422,148363-16-0,Epoetin omega,,True
627479,148408-66-6,XRP6976,,True
627478,148408-66-6,RP 56976,,True
627477,148408-66-6,Taxotere,,True
627660,148525-97-7,FEMA No. 3208,,True
628029,148870-59-1,S-15544,,True
628218,149003-01-0,Cardioxane,,True
628294,149042-61-5,Tirilazad mesylate,,True
628655,149394-66-1,Vistide,,True
628681,149402-51-7,HPPH,,True
628835,149572-05-4,S-1249,,True
629154,149824-15-7,SCH 52000,,True
629185,149845-06-7,Invirase,,True
629722,150399-23-8,Alimta,,True
629787,150436-68-3,Lactisole,,True
629980,150693-38-2,Budesonide / formoterol,,True
630070,150812-13-8,D 20443,,True
630230,150977-20-1,Conotoxin G III,,True
630336,151063-30-8,Prinzide,,True
630933,151756-26-2,Scmc-lys,,True
630931,151756-26-2,Fluifort,,True
631315,152216-76-7,"4,4'-Diisothiocyanostilbene-2,2'-disulfonic acid",,True
631489,152520-56-4,Bystolic,,True
631675,152695-53-9,Beraprost sodium 314D,,True
631673,152695-53-9,APS 314D,,True
631887,152923-57-4,Lutropin,,True
632660,153832-46-3,Invanz,,True
632910,154248-97-2,Imiglucerase,,True
632968,154361-49-6,CEA-Scan,,True
633011,154440-12-7,FEMA No. 3623,,True
633169,154725-65-2,Epoetin epsilon,,True
633416,155148-31-5,JM-3100,,True
634049,155974-00-8,Corlanor,,True
634056,155976-51-5,8-epi-PGF2alpha,,True
634179,156098-07-6,Claratyne Decongestant,,True
634180,156098-07-6,Claratyne Cold,,True
634184,156098-07-6,Clarinase,,True
634177,156098-07-6,Rhinase,,True
634176,156098-07-6,Rinomex,,True
634297,156223-05-1,DMXB-A,,True
634381,156317-47-4,"2,4,6-Heptatrienamide, 7-cyclohexyl-N-(5-hydroxy-5-(7-((2-hydroxy-5-oxo-1-cyclopenten-1-yl)amino)-7-oxo-1,3,5-heptatrienyl)-2-oxo-7-oxabicyclo(4.1.0)hept-3-en-3-yl)-",,True
634751,156706-47-7,L-NMMA,,True
635017,157044-21-8,Tazocel,,True
635022,157044-21-8,Piperacillin and Tazobactam,,True
635020,157044-21-8,Piperacillin / tazobactam,,True
635018,157044-21-8,Tazocillin,,True
635019,157044-21-8,Tazocin,,True
635086,157168-02-0,Cgp-52411,,True
635098,157183-03-4,"Docetaxel m1&m2, (S)-",,True
635475,157810-81-6,Crixivan,,True
635479,157810-81-6,IDV,,True
635550,158010-54-9,EINECS 271-951-9,,True
635583,158062-67-0,Carbine,,True
635724,158237-07-1,Jumbo,,True
635954,158681-49-3,MS-209,,True
635956,158681-49-3,MS 209,,True
635957,158681-49-3,MS209,,True
636082,158886-03-4,CB 10,,True
636105,158930-09-7,Frova,,True
636109,158930-17-7,Frova,,True
636111,158930-17-7,Frovatriptan succinate,,True
636119,158932-33-3,"2,3-Bis(3-methoxy-4-hydroxybenzyl)butane-1,4-diol 1,4-diglucoside",,True
636263,159138-81-5,HOE 642,,True
636280,159201-00-0,111In-Pentetreotide,,True
636281,159201-00-0,Indium In 111 pentetreotide,,True
636524,159668-20-9,Napsagatran,,True
636586,159811-51-5,VA 2914,,True
636650,159989-65-8,AG 1343,,True
636652,159989-65-8,Viracept,,True
636966,160552-55-6,GI-138870X,,True
637086,160902-72-7,MK-397,,True
637477,161973-10-0,Nexium IV,,True
637611,162377-77-7,MK-0679 sodium salt,,True
637613,162377-77-7,"5-(3-(2-(7-Chloroquinolin-2-yl)ethenyl)phenyl)-8-dimethylcarbamyl-4,6-dithiaoctanoic acid sodium salt",,True
637666,162610-17-5,SR 34006,,True
637793,162870-29-3,DHPG,,True
637984,163253-35-8,DU 6859A,,True
638187,163796-60-9,Type I interferon receptor,,True
638380,164579-32-2,Pantoprazole sodium,,True
638596,165800-05-5,Orbofiban acetate,,True
638778,166584-27-6,(+/-)-Mintlactone,,True
639046,167888-07-5,HSR 903,,True
639172,168273-06-1,Acomplia,,True
639175,168273-06-1,Zimulti,,True
639179,168316-95-8,Tracer,,True
639381,169202-06-6,Bellkute,,True
639438,169473-77-2,"Arsinous chloride, bis(2-chloroethenyl)-, (E,E)-",,True
639626,170274-79-0,GEM 91,,True
639940,171176-43-5,Tezacitabine,,True
639970,171249-10-8,Lepimectin (component),,True
640124,171599-83-0,UK 92480-10,,True
640126,171599-83-0,Revatio,,True
640588,173159-57-4,Option,,True
640806,173762-82-8,Aluminum chlorohydrex,,True
641037,174625-00-4,L-FMAU-TP,,True
641086,174691-84-0,DAR-0100A,,True
641358,175591-23-8,Nucynta ER,,True
641643,177073-44-8,Pregnyl,,True
641664,177172-49-5,R 568,,True
642272,179333-18-7,Ngd-94-1,,True
642306,179463-17-3,Cancidas,,True
642305,179463-17-3,MK 0991,,True
642307,179463-17-3,"L 743,872",,True
642308,179463-17-3,L 743872,,True
642353,179528-45-1,3-(4-Iodophenyl)-2-mercapto-(Z)-2-propenoic acid,,True
642513,180129-73-1,SR 31747A,,True
642926,182121-12-6,FP-1,,True
643143,182815-43-6,"Allylamine polymer with 1-chloro-2,3-epoxypropane",,True
643145,182815-44-7,CholestaGel,,True
643350,183658-27-7,TBB,,True
643379,183814-30-4,Formoterol fumarate dihydrate,,True
643381,183814-30-4,Perforomist,,True
644097,186691-13-4,"7-((Hydroxybis(2-thienyl)acetyl)oxy)-9,9-dimethyl-3-oxa-9-azoniatricyclo(3.3.1.0(2,4))nonane bromide",,True
644098,186691-13-4,BA-679 BR,,True
644099,186691-13-4,BA 679 BR,,True
644216,187166-40-1,Spinetoram,,True
644447,188123-33-3,Glucosaminylmuramyl dipeptide,,True
644448,188123-33-3,GMDP,,True
644451,188123-33-3,"D-alpha-Glutamine, N2-(N-(N-acetyl-O-(2-amino-2-deoxy-beta-D-glucopyranosyl)muramoyl)-L-alanyl)-",,True
644519,188425-85-6,Pristine,,True
644654,189032-40-4,Natrecor,,True
644726,189188-57-6,HTF 919,,True
644728,189188-57-6,Zelmac,,True
644729,189188-57-6,Zelnorm,,True
644884,189935-72-6,G 1,,True
644899,189954-66-3,DFP,,True
644976,190598-55-1,Sulfosuccinimidobiotin,,True
645031,190791-29-8,CP 336156,,True
645117,191217-81-9,Mirapex,,True
645914,195962-23-3,Noracycline,,True
645940,196078-30-5,Symlin,,True
646341,198414-31-2,RU 44675,,True
646340,198414-31-2,HRP 2000,,True
646352,198419-91-9,alpha-Methyl-CPGly,,True
646353,198419-91-9,alpha-MCPG,,True
646392,198481-33-3,Viviant,,True
646426,198832-38-1,Isatoribine,,True
646485,199191-69-0,Geodon,,True
646643,200393-05-1,Donamet,,True
646663,200509-41-7,Pantera,,True
646749,200960-01-6,"11,12-Epoxyeicosatrienoic acid",,True
646781,201341-05-1,PMPA prodrug,,True
646877,201677-61-4,ONO-5046.Na,,True
646891,201688-00-8,D-Gulonic acid,,True
646887,201688-00-8,MS-325,,True
646922,202138-50-9,PMPA prodrug,,True
646918,202138-50-9,Viread,,True
647149,202914-84-9,AEGR-733,,True
647148,202914-84-9,BMS-201038,,True
647371,204255-11-8,GS 4071,,True
647370,204255-11-8,GS 4104,,True
647675,205887-54-3,Vascular endothelial growth factor,,True
648048,207792-35-6,"3-L-Menthoxypropane-1,2-diol",,True
648047,207792-35-6,"3-L-(p-Menthane-3-yloxy)-1,2-propanediol",,True
648042,207792-35-6,FEMA No. 3784,,True
648041,207792-35-6,EINECS 289-296-2,,True
648121,208255-80-5,DAPT,,True
648195,208661-17-0,Belaperidone,,True
648963,212891-05-9,"Caffeic acid 1-carboxy-4,5-dihydroxy-1,3-cyclohexylene ester",,True
648970,212891-05-9,Listrocol,,True
648971,212891-05-9,Plemocil,,True
649043,213594-60-6,Balsalazide disodium,,True
649042,213594-60-6,Colazal,,True
649449,217087-09-7,Esomeprazole magnesium,,True
649450,217087-09-7,Nexium 24hr,,True
649521,217798-39-5,EB,,True
649698,219717-42-7,Sodium stibogluconate,,True
649971,220201-34-3,Mono-L-aspartyl chlorin e6,,True
649972,220201-34-3,Monoaspartyl chlorin,,True
649970,220201-34-3,Mono-L-aspartyl chlorin,,True
649967,220201-34-3,NPe6,,True
649966,220201-34-3,N-Aspartylchlorin e6,,True
649968,220201-34-3,Aspartyl chlorin,,True
649996,220329-19-1,Privituss,,True
650133,220620-09-7,HSDB 5738,,True
650213,220810-26-4,Supprelin LA,,True
650294,221005-96-5,Elarofiban,,True
650296,221005-96-5,RWJ-53308,,True
650424,221373-18-8,Zyprexa,,True
650494,221877-54-9,Endeavor,,True
650728,223652-90-2,Garenoxacin mesylate,,True
650726,223652-90-2,Garenoxacin mesilate,,True
650774,223748-53-6,Omija,,True
650906,224789-15-5,Staxyn,,True
650904,224789-15-5,BAY 38-9456,,True
650902,224789-15-5,Levitra,,True
650924,225234-12-8,Borage (Borago officinalis) Oil [seed],,True
650927,225234-12-8,Starflower oil,,True
650992,226700-80-7,VX 175,,True
651017,226721-96-6,Loxoprofen sodium dihydrate,,True
651152,229016-73-3,T 91825,,True
651151,229016-73-3,T-91825,,True
651228,229975-97-7,Zrivada,,True
651230,229975-97-7,Reyataz,,True
651426,236395-14-5,Stedesa,,True
651440,237068-57-4,IM 862,,True
651493,239467-23-3,"FEMA No. 3791, trans-(+-)-",,True
651586,242138-07-4,HSDB 5742,,True
651663,244145-62-8,BM 1,,True
651823,246252-04-0,Motexafin lutetium,,True
651975,247925-28-6,MPEG-2000-DSPE,,True
652069,250249-75-3,Rutin trihydrate,,True
652178,251320-68-0,"1,4-Dicaffeylquinic acid",,True
652679,255733-17-6,Valoron,,True
652731,256411-32-2,CKD 602,,True
652759,256475-21-5,Iseganan hydrochloride,,True
653065,260779-88-2,Propulsid,,True
653276,264609-13-4,Edonentan,,True
653314,265121-04-8,Emend,,True
653467,270076-60-3,Pristinamycin,,True
653855,284041-10-7,"Etiopurpurin, tin",,True
653904,284490-13-7,BCX-1777,,True
654237,289480-64-4,Tyvaso,,True
654327,290332-10-4,Trifloxysulfuron-sodium,,True
654441,292620-90-7,ST1481,,True
654540,296234-04-3,"FEMA No. 3787, trans-(+-)-",,True
654548,296234-09-8,"FEMA No. 3787, cis-(+-)-",,True
655043,308064-99-5,Marinol,,True
655063,308066-92-4,Synthetic vitreous fibers,,True
655163,308068-55-5,Orgaran,,True
655195,308079-78-9,Tumor necrosis factor,,True
655193,308079-78-9,TNF,,True
655214,308082-02-2,Tisseel,,True
655216,308082-02-2,Fibrin Sealant,,True
655581,317819-68-4,LY 293558,,True
655657,320616-16-8,CME,,True
655718,322407-70-5,Yttrium Y 90-edotreotide,,True
655838,326850-30-0,NCX 701,,True
656100,330600-85-6,BCX-1812,,True
656095,330600-85-6,RWJ 270201,,True
656096,330600-85-6,RWJ-270201,,True
656146,330988-71-1,Allay,,True
656361,333963-40-9,RU 0211,,True
656358,333963-40-9,Lubiprostone,,True
656719,339086-79-2,Rovelizumab,,True
656850,341505-73-5,CMV-immune globulin,,True
656851,341505-73-5,CMVIG,,True
657022,344423-98-9,Atorvastatin calcium,,True
657148,346670-96-0,NW-1029,,True
657363,350818-73-4,Drospirenone and estradiol,,True
657493,352513-83-8,CNI-1493,,True
657875,361377-29-9,Fluoxastrobin,,True
657985,364622-82-2,Finibax,,True
657995,364782-34-3,Mimpara,,True
658014,365276-81-9,"Phenol, o-(N-benzylacetimidoyl)-",,True
658008,365276-81-9,o-(N-Benzylacetimidoyl)phenol,,True
658037,365462-24-4,Tanexaban,,True
658144,369372-47-4,Aluvia,,True
658198,371770-68-2,Daunoxome,,True
658286,374680-51-0,TBC 3711,,True
658388,376597-08-9,Urobiotic-250,,True
658757,386750-22-7,DVS 233,,True
658777,388082-78-8,Tykerb,,True
658849,389574-19-0,LY 640315,,True
658931,391962-32-6,MAOA,,True
658970,393101-41-2,MAC-321,,True
658969,393101-41-2,Milataxel,,True
658996,393574-17-9,Isepacin,,True
658995,393574-17-9,Exacin,,True
659054,396091-79-5,Signifor LAR,,True
659235,400827-46-5,Ceftaroline fosamil,,True
659341,402710-27-4,Canakinumab,,True
659412,403860-66-2,MTTA,,True
659451,404886-32-4,Zybrestat,,True
660004,434283-16-6,SRA-333,,True
660154,438627-65-7,Duovent,,True
660247,440356-15-0,Cyp27A1,,True
660249,440356-15-0,Sterol 27-hydroxylase,,True
660276,441045-17-6,E 7389,,True
660486,444811-40-9,Radium dichloride,,True
660496,444890-41-9,Mitoquinone,,True
660694,446254-47-3,Firdapse,,True
660697,446254-47-3,DAPP,,True
660695,446254-47-3,Zenas,,True
660836,446254-83-7,"Benzene, 1,2,3-tribromo-5-(2,4-dibromophenoxy)-",,True
660837,446254-83-7,PBDE 123,,True
661124,448904-47-0,Desvenlafaxine succinate,,True
661790,475207-59-1,Nexavar,,True
